growth_driver_l1,growth_driver_l2,growth_driver_l3,growth_driver_l4,growth_driver_l5,metric,Starting week,investment (in pound),execution
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-10-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-10-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-10-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-11-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-11-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-11-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-11-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-12-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-12-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-12-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2022-12-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-01-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-01-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-01-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-01-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-01-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-02-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-02-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-02-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-02-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-03-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-03-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-03-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-03-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-04-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-04-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-04-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-04-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-05-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-05-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-05-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-05-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-05-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-06-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-06-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-06-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-06-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-07-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-07-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-07-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-07-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-07-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-08-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-08-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-08-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-08-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-09-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-09-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-09-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-09-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-10-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-10-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-10-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-10-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-10-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-11-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-11-13,6793.0070000000005,830281.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-11-20,6793.0070000000005,830281.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-11-27,6793.0070000000005,830281.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-12-04,20133.035,3229658.25
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-12-11,20133.035,3229658.25
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-12-18,20133.035,3229658.25
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tesco,impressions,2023-12-25,20133.035,3229658.25
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-01-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-01-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-01-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-01-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-01-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-02-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-02-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-02-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-02-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-03-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-03-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-03-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-03-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-04-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-04-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-04-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-04-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-05-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-05-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-05-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-05-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-05-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-06-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-06-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-06-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-06-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-07-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-07-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-07-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-07-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-08-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-08-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-08-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-08-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-08-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-09-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-09-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-09-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-09-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-10-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-10-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-10-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-10-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-10-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-11-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-11-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-11-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-11-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-12-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-12-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-12-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2022-12-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-01-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-01-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-01-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-01-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-01-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-02-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-02-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-02-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-02-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-03-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-03-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-03-20,15274.337,2656735.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-03-27,31850.195000000003,7052242.34
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-04-03,20669.532,5806449.74
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-04-10,11871.327000000001,4480712.34
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-04-17,8550.685,3522871.04
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-04-24,6223.581,2894786.44
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-05-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-05-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-05-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-05-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-05-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-06-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-06-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-06-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-06-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-07-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-07-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-07-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-07-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-07-31,619.619,189774.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-08-07,5621.0960000000005,1151361.9000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-08-14,6250.088000000001,1472876.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-08-21,619.619,189774.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-08-28,619.619,189774.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-09-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-09-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-09-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-09-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-10-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-10-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-10-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-10-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-10-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-11-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-11-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-11-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-11-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-12-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-12-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-12-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,the_hut_group,impressions,2023-12-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-01-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-01-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-01-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-01-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-01-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-02-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-02-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-02-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-02-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-03-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-03-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-03-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-03-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-04-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-04-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-04-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-04-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-05-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-05-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-05-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-05-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-05-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-06-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-06-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-06-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-06-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-07-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-07-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-07-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-07-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-08-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-08-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-08-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-08-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-08-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-09-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-09-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-09-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-09-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-10-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-10-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-10-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-10-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-10-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-11-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-11-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-11-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-11-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-12-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-12-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-12-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2022-12-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-01-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-01-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-01-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-01-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-01-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-02-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-02-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-02-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-02-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-03-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-03-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-03-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-03-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-04-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-04-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-04-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-04-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-05-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-05-08,2533.2450000000003,420104.10000000003
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-05-15,4517.240000000001,524962.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-05-22,9458.241,1604341.7
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-05-29,6946.641,1293841.9000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-06-05,4328.6359999999995,646353.5
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-06-12,7715.590999999999,1086022.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-06-19,7332.988,1035790.6000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-06-26,6596.811000000001,868856.3
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-07-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_transaction,tik_tok,impressions,2023-07-10,0.0,0.0
